# r_g = 155 Ohms, R = 251 ohms, R_crit = 4,3 kiloohms
#Temps	EA4
-0.00025	5.0120936986059
-0.000248	5.0120936986059
-0.000246	5.00710356142372
-0.000244	5.0120936986059
-0.000242	5.0120936986059
-0.00024	5.0120936986059
-0.000238	5.0120936986059
-0.000236	5.01708383578807
-0.000234	5.0120936986059
-0.000232	5.0120936986059
-0.00023	5.0120936986059
-0.000228	5.0120936986059
-0.000226	5.0120936986059
-0.000224	5.0120936986059
-0.000222	5.0120936986059
-0.00022	5.0120936986059
-0.000218	5.0120936986059
-0.000216	5.0120936986059
-0.000214	5.0120936986059
-0.000212	5.0120936986059
-0.00021	5.0120936986059
-0.000208	5.00710356142372
-0.000206	5.0120936986059
-0.000204	5.0120936986059
-0.000202	5.0120936986059
-0.0002	5.0120936986059
-0.000198	5.0120936986059
-0.000196	5.0120936986059
-0.000194	5.00710356142372
-0.000192	5.0120936986059
-0.00019	5.0120936986059
-0.000188	5.0120936986059
-0.000186	5.0120936986059
-0.000184	5.0120936986059
-0.000182	5.0120936986059
-0.00018	5.0120936986059
-0.000178	5.0120936986059
-0.000176	5.0120936986059
-0.000174	5.0120936986059
-0.000172	5.0120936986059
-0.00017	5.0120936986059
-0.000168	5.0120936986059
-0.000166	5.0120936986059
-0.000164	5.0120936986059
-0.000162	5.0120936986059
-0.00016	5.0120936986059
-0.000158	5.0120936986059
-0.000156	5.01708383578807
-0.000154	5.01708383578807
-0.000152	5.01708383578807
-0.00015	5.01708383578807
-0.000148	5.01708383578807
-0.000146	5.0120936986059
-0.000144	5.01708383578807
-0.000142	5.01708383578807
-0.00014	5.0120936986059
-0.000138	5.0120936986059
-0.000136	5.0120936986059
-0.000134	5.01708383578807
-0.000132	5.0120936986059
-0.00013	5.01708383578807
-0.000128	5.01708383578807
-0.000126	5.01708383578807
-0.000124	5.01708383578807
-0.000122	5.0120936986059
-0.00012	5.0120936986059
-0.000118	5.01708383578807
-0.000116	5.0120936986059
-0.000114	5.01708383578807
-0.000112	5.0120936986059
-0.00011	5.0120936986059
-0.000108	5.0120936986059
-0.000106	5.0120936986059
-0.000104	5.01708383578807
-0.000102	5.0120936986059
-0.0001	5.0120936986059
-9.8E-5	5.0120936986059
-9.6E-5	5.0120936986059
-9.4E-5	5.01708383578807
-9.2E-5	5.0120936986059
-9E-5	5.00710356142372
-8.8E-5	5.0120936986059
-8.6E-5	5.0120936986059
-8.4E-5	5.0120936986059
-8.2E-5	5.0120936986059
-8E-5	5.0120936986059
-7.8E-5	5.0120936986059
-7.6E-5	5.01708383578807
-7.4E-5	5.0120936986059
-7.2E-5	5.0120936986059
-7E-5	5.00710356142372
-6.8E-5	5.0120936986059
-6.6E-5	5.0120936986059
-6.4E-5	5.0120936986059
-6.2E-5	5.0120936986059
-6E-5	5.0120936986059
-5.8E-5	5.0120936986059
-5.6E-5	5.0120936986059
-5.4E-5	5.01708383578807
-5.2E-5	5.0120936986059
-5E-5	5.0120936986059
-4.8E-5	5.0120936986059
-4.6E-5	5.0120936986059
-4.4E-5	5.0120936986059
-4.2E-5	5.0120936986059
-4E-5	5.0120936986059
-3.8E-5	5.0120936986059
-3.6E-5	5.0120936986059
-3.4E-5	5.0120936986059
-3.2E-5	5.0120936986059
-3E-5	5.01708383578807
-2.8E-5	5.0120936986059
-2.6E-5	5.01708383578807
-2.4E-5	5.0120936986059
-2.2E-5	5.0120936986059
-2E-5	5.0120936986059
-1.8E-5	5.0120936986059
-1.6E-5	5.01708383578807
-1.4E-5	5.0120936986059
-1.2E-5	5.01708383578807
-1E-5	5.0120936986059
-8E-6	5.0120936986059
-6E-6	5.0120936986059
-4E-6	5.0120936986059
-2E-6	5.00710356142372
0	5.0120936986059
2E-6	5.01708383578807
4E-6	4.98714301269501
6E-6	4.94223177805543
8E-6	4.84242903441191
1E-5	4.6977150561288
1.2E-5	4.52306025475264
1.4E-5	4.30349421873689
1.6E-5	4.05398735962808
1.8E-5	3.77453967742622
2E-5	3.4651511721313
2.2E-5	3.12582184374332
2.4E-5	2.776512240991
2.6E-5	2.40225195232779
2.8E-5	2.01801138930023
3E-5	1.62878068909049
3.2E-5	1.21958944015205
3.4E-5	0.82037846557796
3.6E-5	0.421167491003871
3.8E-5	0.0219565164297819
4E-5	-0.362284046597779
4.2E-5	-0.736544335260987
4.4E-5	-1.09084407519549
4.6E-5	-1.43516354076564
4.8E-5	-1.74954218324274
5E-5	-2.04895041417331
5.2E-5	-2.31342768482864
5.4E-5	-2.55794440675527
5.6E-5	-2.77252030558884
5.8E-5	-2.95715538132936
6E-5	-3.10685949679464
6.2E-5	-3.23161292634904
6.4E-5	-3.32143539562821
6.6E-5	-3.36135649308562
6.8E-5	-3.39628745336086
7E-5	-3.39129731617868
7.2E-5	-3.35137621872127
7.4E-5	-3.2815142981708
7.6E-5	-3.18171155452728
7.8E-5	-3.05695812497288
8E-5	-2.9072540095076
8.2E-5	-2.73259920813143
8.4E-5	-2.54297399520874
8.6E-5	-2.33338823355734
8.8E-5	-2.09885178599507
9E-5	-1.85433506406844
9.2E-5	-1.59983806777745
9.4E-5	-1.33536079712212
9.6E-5	-1.06589338928461
9.8E-5	-0.796425981447101
0.0001	-0.516978299245238
0.000102	-0.242520754225552
0.000104	0.026946653611958
0.000106	0.286433787085116
0.000108	0.540930783376098
0.00011	0.785447505302727
0.000112	1.01499381568283
0.000114	1.22457957733423
0.000116	1.43416533898562
0.000118	1.61381027754396
0.00012	1.77848480455577
0.000122	1.9182086456567
0.000124	2.04296207521111
0.000126	2.14276481885463
0.000128	2.21761687658727
0.00013	2.27250838559121
0.000132	2.30743934586644
0.000134	2.31741962023079
0.000136	2.30743934586644
0.000138	2.27749852277339
0.00014	2.22759715095162
0.000142	2.15773523040116
0.000144	2.06791276112199
0.000146	1.96311988029629
0.000148	1.84335658792406
0.00015	1.70862288400531
0.000152	1.55891876854002
0.000154	1.39923437871039
0.000156	1.23455985169858
0.000158	1.05990505032241
0.00016	0.880260111764073
0.000162	0.695625036023557
0.000164	0.505999823100865
0.000166	0.321364747360349
0.000168	0.131739534437656
0.00017	-0.0479054041206837
0.000172	-0.227550342679024
0.000174	-0.402205144055188
0.000176	-0.561889533884823
0.000178	-0.721573923714459
0.00018	-0.86129776481539
0.000182	-0.996031468734145
0.000184	-1.12078489828855
0.000186	-1.22557777911425
0.000188	-1.32039038557559
0.00019	-1.40522271767259
0.000192	-1.47009450104088
0.000194	-1.51500573568046
0.000196	-1.55492683313787
0.000198	-1.5698972446844
0.0002	-1.57488738186657
0.000202	-1.5698972446844
0.000204	-1.54993669595569
0.000206	-1.51001559849828
0.000208	-1.46011422667652
0.00021	-1.40023258049041
0.000212	-1.32538052275777
0.000214	-1.24054819066077
0.000216	-1.1507257213816
0.000218	-1.04593284055591
0.00022	-0.936149822548032
0.000222	-0.821376667357981
0.000224	-0.701613374985754
0.000226	-0.581850082613528
0.000228	-0.447116378694773
0.00023	-0.32236294914037
0.000232	-0.192619382403791
0.000234	-0.0678659528493881
0.000236	0.0568874767050147
0.000238	0.176650769077241
0.00024	0.291423924267292
0.000242	0.406197079457343
0.000244	0.505999823100865
0.000246	0.605802566744387
0.000248	0.695625036023557
0.00025	0.775467230938375
0.000252	0.850319288671017
0.000254	0.91020093485713
0.000256	0.965092443861067
0.000258	1.01000367850065
0.00026	1.04493463877589
0.000262	1.06489518750459
0.000264	1.07487546186894
0.000266	1.07986559905112
0.000268	1.06489518750459
0.00027	1.04992477595806
0.000272	1.02497409004718
0.000274	0.990043129771948
0.000276	0.935151620768011
0.000278	0.895230523310602
0.00028	0.835348877124488
0.000282	0.770477093756199
0.000284	0.700615173205733
0.000286	0.620772978290915
0.000288	0.540930783376098
0.00029	0.46108858846128
0.000292	0.376256256364286
0.000294	0.286433787085116
0.000296	0.201601454988122
0.000298	0.116769122891128
0.0003	0.0319367907941341
0.000302	-0.0528955413028598
0.000304	-0.137727873399854
0.000306	-0.212579931132495
0.000308	-0.292422126047313
0.00031	-0.362284046597779
0.000312	-0.427155829966068
0.000314	-0.482047338970006
0.000316	-0.541928985156119
0.000318	-0.59183035697788
0.00032	-0.626761317253113
0.000322	-0.666682414710522
0.000324	-0.691633100621402
0.000326	-0.716583786532283
0.000328	-0.726564060896635
0.00033	-0.731554198078811
0.000332	-0.731554198078811
0.000334	-0.726564060896635
0.000336	-0.706603512167931
0.000338	-0.691633100621402
0.00034	-0.666682414710522
0.000342	-0.636741591617465
0.000344	-0.601810631342232
0.000346	-0.561889533884823
0.000348	-0.516978299245238
0.00035	-0.462086790241301
0.000352	-0.41218541841954
0.000354	-0.362284046597779
0.000356	-0.302402400411665
0.000358	-0.242520754225552
0.00036	-0.182639108039439
0.000362	-0.122757461853325
0.000364	-0.062875815667212
0.000366	-0.00798430666327477
0.000368	0.0518973395228386
0.00037	0.106788848526776
0.000372	0.156690220348537
0.000374	0.206591592170298
0.000376	0.256492963992059
0.000378	0.301404198631644
0.00038	0.341325296089053
0.000382	0.376256256364286
0.000384	0.406197079457343
0.000386	0.431147765368223
0.000388	0.456098451279104
0.00039	0.476059000007808
0.000392	0.48603927437216
0.000394	0.496019548736513
0.000396	0.501009685918689
0.000398	0.501009685918689
0.0004	0.496019548736513
0.000402	0.48603927437216
0.000404	0.471068862825632
0.000406	0.451108314096928
0.000408	0.426157628186047
0.00041	0.401206942275167
0.000412	0.376256256364286
0.000414	0.346315433271229
0.000416	0.311384472995996
0.000418	0.276453512720764
0.00042	0.236532415263355
0.000422	0.201601454988122
0.000424	0.156690220348537
0.000426	0.116769122891128
0.000428	0.0768480254337192
0.00043	0.0369269279763103
0.000432	-0.00299416948109865
0.000434	-0.0429152669385076
0.000436	-0.0828363643959165
0.000438	-0.117767324671149
0.00044	-0.147708147764206
0.000442	-0.182639108039439
0.000444	-0.212579931132495
0.000446	-0.237530617043376
0.000448	-0.262481302954257
0.00045	-0.282441851682961
0.000452	-0.302402400411665
0.000454	-0.317372811958194
0.000456	-0.327353086322546
0.000458	-0.337333360686898
0.00046	-0.337333360686898
0.000462	-0.342323497869074
0.000464	-0.342323497869074
0.000466	-0.337333360686898
0.000468	-0.332343223504722
0.00047	-0.317372811958194
0.000472	-0.302402400411665
0.000474	-0.287431988865137
0.000476	-0.272461577318609
0.000478	-0.247510891407728
0.00048	-0.227550342679024
0.000482	-0.207589793950319
0.000484	-0.182639108039439
0.000486	-0.157688422128558
0.000488	-0.132737736217678
0.00049	-0.102796913124621
0.000492	-0.0728560900315642
0.000494	-0.0479054041206837
0.000496	-0.017964581027627
0.000498	0.0119762420654297
0.0005	0.0369269279763103
0.000502	0.0618776138871908
0.000504	0.0868282997980714
0.000506	0.106788848526776
0.000508	0.12674939725548
0.00051	0.151700083166361
0.000512	0.171660631895065
0.000514	0.181640906259418
0.000516	0.196611317805946
0.000518	0.206591592170298
0.00052	0.21657186653465
0.000522	0.221562003716826
0.000524	0.231542278081179
0.000526	0.231542278081179
0.000528	0.236532415263355
0.00053	0.231542278081179
0.000532	0.231542278081179
0.000534	0.221562003716826
0.000536	0.21657186653465
0.000538	0.206591592170298
0.00054	0.196611317805946
0.000542	0.181640906259418
0.000544	0.166670494712889
0.000546	0.151700083166361
0.000548	0.136729671619833
0.00055	0.116769122891128
0.000552	0.1017987113446
0.000554	0.0818381626158953
0.000556	0.0668677510693669
0.000558	0.0469072023406625
0.00056	0.026946653611958
0.000562	0.0119762420654297
0.000564	-0.0129744438454509
0.000566	-0.0279448553919792
0.000568	-0.0429152669385076
0.00057	-0.062875815667212
0.000572	-0.0778462272137403
0.000574	-0.0928166387602687
0.000576	-0.102796913124621
0.000578	-0.117767324671149
0.00058	-0.127747599035501
0.000582	-0.132737736217678
0.000584	-0.137727873399854
0.000586	-0.147708147764206
0.000588	-0.157688422128558
0.00059	-0.157688422128558
0.000592	-0.162678559310734
0.000594	-0.162678559310734
0.000596	-0.152698284946382
0.000598	-0.157688422128558
0.0006	-0.147708147764206
0.000602	-0.14271801058203
0.000604	-0.137727873399854
0.000606	-0.132737736217678
0.000608	-0.122757461853325
0.00061	-0.112777187488973
0.000612	-0.102796913124621
0.000614	-0.0928166387602687
0.000616	-0.0778462272137403
0.000618	-0.0678659528493881
0.00062	-0.0479054041206837
0.000622	-0.0429152669385076
0.000624	-0.0279448553919792
0.000626	-0.017964581027627
0.000628	-0.00798430666327477
0.00063	0.0119762420654297
0.000632	0.0219565164297819
0.000634	0.0319367907941341
0.000636	0.0419170651584864
0.000638	0.0568874767050147
0.00064	0.0668677510693669
0.000642	0.071857888251543
0.000644	0.0768480254337192
0.000646	0.0868282997980714
0.000648	0.0918184369802475
0.00065	0.1017987113446
0.000652	0.1017987113446
0.000654	0.106788848526776
0.000656	0.106788848526776
0.000658	0.106788848526776
0.00066	0.106788848526776
0.000662	0.106788848526776
0.000664	0.106788848526776
0.000666	0.1017987113446
0.000668	0.0968085741624236
0.00067	0.0918184369802475
0.000672	0.0868282997980714
0.000674	0.0818381626158953
0.000676	0.0768480254337192
0.000678	0.0668677510693669
0.00068	0.0618776138871908
0.000682	0.0568874767050147
